,precision,recall,f1-score,support
063,0.7777777777777778,0.7777777777777778,0.7777777777777778,9.0
064,1.0,0.3,0.4615384615384615,30.0
065,1.0,0.6923076923076923,0.8181818181818181,13.0
066,1.0,1.0,1.0,9.0
067,1.0,1.0,1.0,9.0
068,0.8888888888888888,0.7272727272727273,0.7999999999999999,11.0
069,0.7777777777777778,1.0,0.8750000000000001,7.0
070,1.0,0.8181818181818182,0.9,11.0
071,1.0,0.8181818181818182,0.9,11.0
072,1.0,0.9,0.9473684210526316,10.0
073,1.0,0.47368421052631576,0.6428571428571429,19.0
074,1.0,0.9,0.9473684210526316,10.0
075,0.8888888888888888,1.0,0.9411764705882353,8.0
076,0.5555555555555556,0.7142857142857143,0.6250000000000001,7.0
077,1.0,0.9,0.9473684210526316,10.0
078,0.8888888888888888,1.0,0.9411764705882353,8.0
079,0.5555555555555556,1.0,0.7142857142857143,5.0
080,0.6666666666666666,1.0,0.8,6.0
081,0.6666666666666666,1.0,0.8,6.0
082,1.0,1.0,1.0,9.0
083,1.0,0.8181818181818182,0.9,11.0
084,1.0,1.0,1.0,9.0
085,0.6666666666666666,1.0,0.8,6.0
086,0.7777777777777778,1.0,0.8750000000000001,7.0
087,1.0,0.9,0.9473684210526316,10.0
088,0.4444444444444444,0.36363636363636365,0.39999999999999997,11.0
089,1.0,1.0,1.0,9.0
090,1.0,1.0,1.0,9.0
091,0.1111111111111111,0.5,0.1818181818181818,2.0
092,0.7777777777777778,1.0,0.8750000000000001,7.0
093,1.0,0.6,0.7499999999999999,15.0
094,0.8888888888888888,0.8,0.8421052631578948,10.0
095,0.5555555555555556,0.7142857142857143,0.6250000000000001,7.0
096,0.8888888888888888,0.6153846153846154,0.7272727272727274,13.0
097,0.2222222222222222,0.6666666666666666,0.3333333333333333,3.0
098,0.5555555555555556,1.0,0.7142857142857143,5.0
099,0.6666666666666666,1.0,0.8,6.0
100,0.8888888888888888,0.6666666666666666,0.761904761904762,12.0
101,1.0,1.0,1.0,9.0
102,1.0,1.0,1.0,9.0
103,0.8888888888888888,1.0,0.9411764705882353,8.0
104,1.0,0.75,0.8571428571428571,12.0
105,1.0,1.0,1.0,9.0
106,1.0,0.6923076923076923,0.8181818181818181,13.0
107,0.8888888888888888,1.0,0.9411764705882353,8.0
108,1.0,1.0,1.0,9.0
109,1.0,0.9,0.9473684210526316,10.0
110,0.7777777777777778,0.6363636363636364,0.7000000000000001,11.0
111,0.5555555555555556,0.7142857142857143,0.6250000000000001,7.0
112,0.8888888888888888,1.0,0.9411764705882353,8.0
113,0.3333333333333333,1.0,0.5,3.0
114,0.4444444444444444,1.0,0.6153846153846153,4.0
115,0.7777777777777778,1.0,0.8750000000000001,7.0
116,0.3333333333333333,1.0,0.5,3.0
117,1.0,0.9,0.9473684210526316,10.0
118,1.0,1.0,1.0,9.0
119,1.0,1.0,1.0,9.0
120,0.7777777777777778,0.875,0.823529411764706,8.0
121,0.7777777777777778,1.0,0.8750000000000001,7.0
accuracy,0.7796143250688705,0.7796143250688705,0.7796143250688705,0.7796143250688705
macro avg,0.7796143250688705,0.8312433793608472,0.7679108050025324,1089.0
weighted avg,0.8716457504336292,0.7796143250688705,0.7913178451352089,1089.0
