,precision,recall,f1-score,support
106,0.0,0.0,0.0,0.0
107,0.8888888888888888,0.5714285714285714,0.6956521739130435,14.0
108,0.3333333333333333,0.25,0.28571428571428575,12.0
109,0.2222222222222222,1.0,0.3636363636363636,2.0
110,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0
114,0.3333333333333333,1.0,0.5,3.0
115,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0
117,0.4444444444444444,0.26666666666666666,0.33333333333333337,15.0
118,0.5555555555555556,0.5555555555555556,0.5555555555555556,9.0
119,0.8888888888888888,0.6666666666666666,0.761904761904762,12.0
120,0.7777777777777778,0.875,0.823529411764706,8.0
121,0.4444444444444444,1.0,0.6153846153846153,4.0
