,precision,recall,f1-score,support
110,0.8888888888888888,1.0,0.9411764705882353,8.0
111,1.0,1.0,1.0,9.0
112,0.7777777777777778,1.0,0.8750000000000001,7.0
113,1.0,1.0,1.0,9.0
114,1.0,1.0,1.0,9.0
115,1.0,0.9,0.9473684210526316,10.0
116,1.0,1.0,1.0,9.0
117,1.0,1.0,1.0,9.0
118,1.0,1.0,1.0,9.0
119,1.0,1.0,1.0,9.0
120,1.0,1.0,1.0,9.0
121,1.0,1.0,1.0,9.0
accuracy,0.8962350780532599,0.8962350780532599,0.8962350780532599,0.8962350780532599
macro avg,0.89623507805326,0.9137318489591216,0.8946421340388305,1089.0
weighted avg,0.9181716151413122,0.8962350780532599,0.8978280220676893,1089.0
