,precision,recall,f1-score,support
098,1.0,0.45,0.6206896551724138,20.0
099,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.4444444444444444,1.0,0.6153846153846153,4.0
102,0.7777777777777778,1.0,0.8750000000000001,7.0
103,0.6666666666666666,1.0,0.8,6.0
104,1.0,1.0,1.0,9.0
105,1.0,0.8181818181818182,0.9,11.0
106,0.6666666666666666,0.42857142857142855,0.5217391304347826,14.0
107,0.0,0.0,0.0,0.0
108,1.0,1.0,1.0,9.0
109,0.6666666666666666,0.42857142857142855,0.5217391304347826,14.0
110,0.6666666666666666,0.75,0.7058823529411765,8.0
111,0.5555555555555556,1.0,0.7142857142857143,5.0
112,0.0,0.0,0.0,0.0
113,1.0,0.375,0.5454545454545454,24.0
114,0.8888888888888888,0.6666666666666666,0.761904761904762,12.0
115,1.0,0.5625,0.72,16.0
116,0.2222222222222222,1.0,0.3636363636363636,2.0
117,0.7777777777777778,1.0,0.8750000000000001,7.0
118,0.2222222222222222,0.6666666666666666,0.3333333333333333,3.0
119,1.0,1.0,1.0,9.0
120,0.8888888888888888,1.0,0.9411764705882353,8.0
121,0.7777777777777778,1.0,0.8750000000000001,7.0
accuracy,0.6730945821854912,0.6730945821854912,0.6730945821854912,0.6730945821854912
macro avg,0.6730945821854912,0.6901806874601951,0.6287702733263214,1089.0
weighted avg,0.8652178349148046,0.6730945821854912,0.7174188910446612,1089.0
