,precision,recall,f1-score,support
066,0.0,0.0,0.0,0.0
067,0.0,0.0,0.0,0.0
068,0.0,0.0,0.0,0.0
069,0.0,0.0,0.0,0.0
070,0.0,0.0,0.0,2.0
071,0.2222222222222222,0.4,0.2857142857142857,5.0
072,0.0,0.0,0.0,0.0
073,0.0,0.0,0.0,0.0
074,0.1111111111111111,0.5,0.1818181818181818,2.0
075,0.4444444444444444,0.6666666666666666,0.5333333333333333,6.0
076,1.0,0.4090909090909091,0.5806451612903226,22.0
077,0.0,0.0,0.0,0.0
078,0.7777777777777778,0.5833333333333334,0.6666666666666666,12.0
079,1.0,0.13432835820895522,0.2368421052631579,67.0
080,0.0,0.0,0.0,0.0
081,1.0,0.23076923076923078,0.375,39.0
082,0.0,0.0,0.0,1.0
083,0.8888888888888888,0.3076923076923077,0.4571428571428572,26.0
084,0.0,0.0,0.0,0.0
085,1.0,0.3,0.4615384615384615,30.0
086,0.6666666666666666,0.8571428571428571,0.75,7.0
087,0.0,0.0,0.0,0.0
088,0.0,0.0,0.0,11.0
089,0.8888888888888888,0.42105263157894735,0.5714285714285714,19.0
090,0.1111111111111111,0.5,0.1818181818181818,2.0
091,0.0,0.0,0.0,3.0
092,0.7777777777777778,0.875,0.823529411764706,8.0
093,0.0,0.0,0.0,2.0
094,0.0,0.0,0.0,0.0
095,0.6666666666666666,0.15384615384615385,0.25,39.0
096,0.2222222222222222,0.044444444444444446,0.07407407407407407,45.0
097,0.1111111111111111,0.5,0.1818181818181818,2.0
098,0.8888888888888888,0.36363636363636365,0.5161290322580644,22.0
099,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0
102,0.2222222222222222,1.0,0.3636363636363636,2.0
103,0.0,0.0,0.0,0.0
104,0.8888888888888888,0.34782608695652173,0.5,23.0
105,1.0,0.391304347826087,0.5625,23.0
106,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,1.0
108,0.0,0.0,0.0,14.0
109,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0
113,0.1111111111111111,0.25,0.15384615384615383,4.0
114,0.2222222222222222,0.5,0.30769230769230765,4.0
115,0.8888888888888888,0.2222222222222222,0.3555555555555555,36.0
116,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0
120,1.0,0.6428571428571429,0.782608695652174,14.0
121,0.0,0.0,0.0,0.0
accuracy,0.2460973370064279,0.2460973370064279,0.2460973370064279,0.2460973370064279
macro avg,0.2460973370064279,0.15705355655188893,0.16087642718514822,1089.0
weighted avg,0.712682379349046,0.2460973370064279,0.3313182468277076,1089.0
